rhyme_class(sara|mat)	word	raw_sara	raw_mat	norm_class	old_sara	old_mat	old_differs	tags	source
อุ|กา	มุติ	อุ	กา	-	อุ	กา	N	-	classical
อุ|กา	ยุ	อุ	กา	-	อุ	กา	N	-	classical
อุ|กา	รุ	อุ	กา	-	อุ	กา	N	-	classical
อุ|กา	ลุ	อุ	กา	-	อุ	กา	N	-	classical
อุ|กา	วุ	อุ	กา	-	อุ	กา	N	-	dict
อุ|กา	ษุ	อุ	กา	-	อุ	กา	N	-	classical
อุ|กา	สมุ	อุ	กา	-	อุ	กา	N	-	classical
อุ|กา	สมุห	อุ	กา	-	อุ	Cant find Marttra in this word	Y	-	classical
อุ|กา	สุ	อุ	กา	-	อุ	กา	N	-	classical
อุ|กา	หนุ	อุ	กา	-	อุ	กา	N	-	classical
อุ|กา	หุ	อุ	กา	-	อุ	กา	N	-	classical
อุ|กา	อนุ	อุ	กา	-	อุ	กา	N	-	classical
อุ|กา	อยุ	อุ	กา	-	อุ	กา	N	-	classical
อุ|กา	อรุ	อุ	กา	-	อุ	กา	N	-	dict
อุ|กา	อุ	อุ	กา	-	อุ	กา	N	-	classical
อุ|กา	อุณห	อุ	กา	-	อุ	Cant find Marttra in this word	Y	-	dict
อุ|เกย	กรุย	อุ	เกย	-	อุ	เกย	N	-	classical
อุ|เกย	กุย	อุ	เกย	-	อุ	เกย	N	-	classical
อุ|เกย	กุ่ย	อุ	เกย	-	อุ	เกย	N	-	dict
อุ|เกย	กุ๊ย	อุ	เกย	-	อุ	เกย	N	-	dict
อุ|เกย	กุ๋ย	อุ	เกย	-	อุ	เกย	N	-	classical
อุ|เกย	ขยุย	อุ	เกย	-	อุ	เกย	N	-	dict
อุ|เกย	ขลุ่ย	อุ	เกย	-	อุ	เกย	N	-	classical
อุ|เกย	ขุย	อุ	เกย	-	อุ	เกย	N	-	classical
อุ|เกย	ครุย	อุ	เกย	-	อุ	เกย	N	-	classical
อุ|เกย	คุย	อุ	เกย	-	อุ	เกย	N	-	dict
อุ|เกย	คุ้ย	อุ	เกย	-	อุ	เกย	N	-	classical
อุ|เกย	จุย	อุ	เกย	-	อุ	เกย	N	-	classical
อุ|เกย	จุ้ย	อุ	เกย	-	อุ	เกย	N	-	dict
อุ|เกย	จุ๊ย	อุ	เกย	-	อุ	เกย	N	-	dict
อุ|เกย	ฉลุย	อุ	เกย	-	อุ	เกย	N	-	dict
อุ|เกย	ฉุย	อุ	เกย	-	อุ	เกย	N	-	classical
อุ|เกย	ชุย	อุ	เกย	-	อุ	เกย	N	-	dict
อุ|เกย	ชุ่ย	อุ	เกย	-	อุ	เกย	N	-	classical
อุ|เกย	ซุย	อุ	เกย	-	อุ	เกย	N	-	dict
อุ|เกย	ซุ่ย	อุ	เกย	-	อุ	เกย	N	-	dict
อุ|เกย	ซุ้ย	อุ	เกย	-	อุ	เกย	N	-	dict
อุ|เกย	ดุลย	อุ	เกย	-	อุ	เกย	N	-	dict
อุ|เกย	ดุ่ย	อุ	เกย	-	อุ	เกย	N	-	dict
อุ|เกย	ดุ๊ย	อุ	เกย	-	อุ	เกย	N	-	dict
อุ|เกย	ดุ๋ย	อุ	เกย	-	อุ	เกย	N	-	dict
อุ|เกย	ตุ่ย	อุ	เกย	-	อุ	เกย	N	-	dict
อุ|เกย	ตุ้ย	อุ	เกย	-	อุ	เกย	N	-	dict
อุ|เกย	ตุ๊ย	อุ	เกย	-	อุ	เกย	N	-	dict
อุ|เกย	ถุย	อุ	เกย	-	อุ	เกย	N	-	classical
อุ|เกย	ทุย	อุ	เกย	-	อุ	เกย	N	-	classical
อุ|เกย	ทุ้ย	อุ	เกย	-	อุ	เกย	N	-	dict
อุ|เกย	นุษย	อุ	เกย	-	อุ	เกย	N	-	dict
อุ|เกย	บุณย	อุ	เกย	-	อุ	เกย	N	-	dict
อุ|เกย	บุ้ย	อุ	เกย	-	อุ	เกย	N	-	classical
อุ|เกย	ปุย	อุ	เกย	-	อุ	เกย	N	-	classical
อุ|เกย	ปุ้ย	อุ	เกย	-	อุ	เกย	N	-	dict
อุ|เกย	ปุ๋ย	อุ	เกย	-	อุ	เกย	N	-	dict
อุ|เกย	ผุย	อุ	เกย	-	อุ	เกย	N	-	classical
อุ|เกย	พลุ้ย	อุ	เกย	-	อุ	เกย	N	-	classical
อุ|เกย	พุ้ย	อุ	เกย	-	อุ	เกย	N	-	classical
อุ|เกย	มนุษย	อุ	เกย	-	อุ	เกย	N	-	classical
อุ|เกย	มุ่ย	อุ	เกย	-	อุ	เกย	N	-	dict
อุ|เกย	มุ้ย	อุ	เกย	-	อุ	เกย	N	-	classical
อุ|เกย	ยุ่ย	อุ	เกย	-	อุ	เกย	N	-	classical
อุ|เกย	ยุ้ย	อุ	เกย	-	อุ	เกย	N	-	dict
อุ|เกย	รุ่ย	อุ	เกย	-	อุ	เกย	N	-	dict
อุ|เกย	ลุย	อุ	เกย	-	อุ	เกย	N	-	classical
อุ|เกย	ลุ่ย	อุ	เกย	-	อุ	เกย	N	-	classical
อุ|เกย	ลุ้ย	อุ	เกย	-	อุ	เกย	N	-	dict
อุ|เกย	วุ้ย	อุ	เกย	-	อุ	เกย	N	-	dict
อุ|เกย	สมุย	อุ	เกย	-	อุ	เกย	N	-	dict
อุ|เกย	สุ่ย	อุ	เกย	-	อุ	เกย	N	-	dict
อุ|เกย	หลุยส์	อุ	เกย	-	อุ	เกย	N	karun	dict
อุ|เกย	หุ่ย	อุ	เกย	-	อุ	เกย	N	-	dict
อุ|เกย	อุย	อุ	เกย	-	อุ	เกย	N	-	classical
อุ|เกย	อุ้ย	อุ	เกย	-	อุ	เกย	N	-	dict
อุ|เกย	อุ๊ย	อุ	เกย	-	อุ	เกย	N	-	classical
อุ|เกย	อุ๋ย	อุ	เกย	-	อุ	เกย	N	-	dict
อุ|เกย	ฮุย	อุ	เกย	-	อุ	เกย	N	-	dict
อุ|เกย	ฮุ่ย	อุ	เกย	-	อุ	เกย	N	-	dict
อู|กก	กู๊ก	อู	กก	-	อู	กก	N	-	dict
อู|กก	จมูก	อู	กก	-	อู	กก	N	-	classical
อู|กก	ดูก	อู	กก	-	อู	กก	N	-	classical
อู|กก	ถูก	อู	กก	-	อู	กก	N	-	classical
อู|กก	บรูคส์	อู	กก	-	อู	กก	N	karun	dict
อู|กก	บูร์ก	อู	กก	-	อู	กก	N	karun	dict
อู|กก	ปลูก	อู	กก	-	อู	กก	N	-	classical
อู|กก	ผูก	อู	กก	-	อู	กก	N	-	classical
อู|กก	ฟูก	อู	กก	-	อู	กก	N	-	classical
อู|กก	มูก	อู	กก	-	อู	กก	N	-	classical
อู|กก	ลูก	อู	กก	-	อู	กก	N	-	classical
อู|กก	หยูก	อู	กก	-	อู	กก	N	-	classical
อู|กก	ฮูก	อู	กก	-	อู	กก	N	-	dict
อู|กง	จูง	อู	กง	-	อู	กง	N	-	classical
อู|กง	ฝูง	อู	กง	-	อู	กง	N	-	classical
อู|กง	ยูง	อู	กง	-	อู	กง	N	-	classical
อู|กง	สูง	อู	กง	-	อู	กง	N	-	classical
อู|กด	กรูด	อู	กด	-	อู	กด	N	-	classical
อู|กด	กูด	อู	กด	-	อู	กด	N	-	classical
อู|กด	กู้ด	อู	กด	-	อู	กด	N	-	dict
อู|กด	กู๊ด	อู	กด	-	อู	กด	N	-	dict
อู|กด	ขูด	อู	กด	-	อู	กด	N	-	classical
อู|กด	ครูด	อู	กด	-	อู	กด	N	-	classical
อู|กด	จูด	อู	กด	-	อู	กด	N	-	dict
อู|กด	จู๊ด	อู	กด	-	อู	กด	N	-	dict
อู|กด	ฉูด	อู	กด	-	อู	กด	N	-	classical
อู|กด	ชูส	อู	กด	-	อู	กด	N	-	dict
อู|กด	ชู้ด	อู	กด	-	อู	กด	N	-	dict
อู|กด	ซูซส์	อู	กด	-	อู	กด	N	karun	dict
อู|กด	ซูด	อู	กด	-	อู	กด	N	-	classical
อู|กด	ซูต	อู	กด	-	อู	กด	N	-	dict
อู|กด	ซู้ด	อู	กด	-	อู	กด	N	-	dict
อู|กด	ฑูต	อู	กด	-	อู	กด	N	-	dict
อู|กด	ดูด	อู	กด	-	อู	กด	N	-	classical
อู|กด	ตูด	อู	กด	-	อู	กด	N	-	dict
อู|กด	ทรูด	อู	กด	-	อู	กด	N	-	dict
อู|กด	ทูด	อู	กด	-	อู	กด	N	-	classical
อู|กด	ทูต	อู	กด	-	อู	กด	N	-	classical
อู|กด	บูด	อู	กด	-	อู	กด	N	-	classical
อู|กด	บู๊ต	อู	กด	-	อู	กด	N	-	dict
อู|กด	ปูด	อู	กด	-	อู	กด	N	-	classical
อู|กด	พูด	อู	กด	-	อู	กด	N	-	classical
อู|กด	พูธ	อู	กด	-	อู	กด	N	-	dict
อู|กด	ฟูด	อู	กด	-	อู	กด	N	-	dict
อู|กด	ฟูดส์	อู	กด	-	อู	กด	N	karun	dict
อู|กด	ฟูท	อู	กด	-	อู	กด	N	-	dict
อู|กด	ฟู้ด	อู	กด	-	อู	กด	N	-	dict
อู|กด	ฟู้ดส์	อู	กด	-	อู	กด	N	karun	dict
อู|กด	ฟู๊ด	อู	กด	-	อู	กด	N	-	dict
อู|กด	ภูต	อู	กด	-	อู	กด	N	-	classical
อู|กด	ภูท	อู	กด	-	อู	กด	N	-	dict
อู|กด	มูด	อู	กด	-	อู	กด	N	-	dict
อู|กด	ยูส	อู	กด	-	อู	กด	N	-	dict
อู|กด	รูด	อู	กด	-	อู	กด	N	-	classical
อู|กด	ลูด	อู	กด	-	อู	กด	N	-	classical
อู|กด	วูด	อู	กด	-	อู	กด	N	-	dict
อู|กด	วู้ด	อู	กด	-	อู	กด	N	-	dict
อู|กด	สกูต	อู	กด	-	อู	กด	N	-	dict
อู|กด	สูจน์	อู	กด	-	อู	กด	N	karun	classical
อู|กด	สูด	อู	กด	-	อู	กด	N	-	classical
อู|กด	สูต	อู	กด	-	อู	กด	N	-	dict
อู|กด	สูตร	อู	กด	-	อู	กด	N	-	classical
อู|กด	สูท	อู	กด	-	อู	กด	N	-	dict
อู|กด	สูทธิ์	อู	กด	-	อู	กด	N	karun	dict
อู|กด	หวูด	อู	กด	-	อู	กด	N	-	dict
อู|กด	หูด	อู	กด	-	อู	กด	N	-	dict
อู|กด	อูฐ	อู	กด	-	อู	กด	N	-	classical
อู|กด	อูด	อู	กด	-	อู	กด	N	-	dict
อู|กน	กูณฐ์	อู	กน	-	อู	Cant find Marttra in this word	Y	karun	classical
อู|กน	กูน	อู	กน	-	อู	กน	N	-	classical
อู|กน	กูร	อู	กน	-	อู	กน	N	-	classical
อู|กน	กูรต์	อู	กน	-	อู	กน	N	karun	dict
อู|กน	กูล	อู	กน	-	อู	กน	N	-	classical
อู|กน	คูณ	อู	กน	-	อู	Cant find Marttra in this word	Y	-	classical
อู|กน	คูน	อู	กน	-	อู	กน	N	-	dict
อู|กน	คูล	อู	กน	-	อู	กน	N	-	dict
อู|กน	คู้น	อู	กน	-	อู	กน	N	-	dict
อู|กน	จรูญ	อู	กน	-	อู	กน	N	-	classical
อู|กน	จูน	อู	กน	-	อู	กน	N	-	dict
อู|กน	ชูน	อู	กน	-	อู	กน	N	-	dict
อู|กน	ซูน	อู	กน	-	อู	กน	N	-	dict
อู|กน	ซูล	อู	กน	-	อู	กน	N	-	dict
อู|กน	ฑูร	อู	กน	-	อู	กน	N	-	classical
อู|กน	ฑูรย์	อู	กน	-	อู	กน	N	karun	classical
อู|กน	ดูร	อู	กน	-	อู	กน	N	-	classical
อู|กน	ดูลย์	อู	กน	-	อู	กน	N	karun	dict
อู|กน	ตูน	อู	กน	-	อู	กน	N	-	dict
อู|กน	ทูน	อู	กน	-	อู	กน	N	-	classical
อู|กน	ทูล	อู	กน	-	อู	กน	N	-	classical
อู|กน	นูญ	อู	กน	-	อู	กน	N	-	dict
อู|กน	นูน	อู	กน	-	อู	กน	N	-	classical
อู|กน	นู่น	อู	กน	-	อู	กน	N	-	dict
อู|กน	นู้น	อู	กน	-	อู	กน	N	-	dict
อู|กน	บูน	อู	กน	-	อู	กน	N	-	classical
อู|กน	บูร	อู	กน	-	อู	กน	N	-	classical
อู|กน	บูรณ์	อู	กน	-	อู	กน	N	karun	classical
อู|กน	บูล	อู	กน	-	อู	กน	N	-	dict
อู|กน	บูลย์	อู	กน	-	อู	กน	N	karun	classical
อู|กน	ปูน	อู	กน	-	อู	กน	N	-	classical
อู|กน	พูน	อู	กน	-	อู	กน	N	-	classical
อู|กน	พูล	อู	กน	-	อู	กน	N	-	dict
อู|กน	พู้น	อู	กน	-	อู	กน	N	-	dict
อู|กน	ฟูล	อู	กน	-	อู	กน	N	-	dict
อู|กน	มูน	อู	กน	-	อู	กน	N	-	classical
อู|กน	มูร	อู	กน	-	อู	กน	N	-	classical
อู|กน	มูล	อู	กน	-	อู	กน	N	-	classical
อู|กน	ยูน	อู	กน	-	อู	กน	N	-	classical
อู|กน	ยูร	อู	กน	-	อู	กน	N	-	classical
อู|กน	รูน	อู	กน	-	อู	กน	N	-	classical
อู|กน	ลูน	อู	กน	-	อู	กน	N	-	dict
อู|กน	ศูนย์	อู	กน	-	อู	กน	N	karun	classical
อู|กน	ศูล	อู	กน	-	อู	กน	N	-	classical
อู|กน	สตูล	อู	กน	-	อู	กน	N	-	dict
อู|กน	สูญ	อู	กน	-	อู	กน	N	-	classical
อู|กน	สูร	อู	กน	-	อู	กน	N	-	classical
อู|กน	สูรย์	อู	กน	-	อู	กน	N	karun	classical
อู|กน	อสูร	อู	กน	-	อู	กน	N	-	classical
อู|กบ	กูบ	อู	กบ	-	อู	กบ	N	-	classical
อู|กบ	จูบ	อู	กบ	-	อู	กบ	N	-	classical
อู|กบ	ชรูบ	อู	กบ	-	อู	กบ	N	-	dict
อู|กบ	ชรูป	อู	กบ	-	อู	กบ	N	-	dict
อู|กบ	ซูบ	อู	กบ	-	อู	กบ	N	-	classical
อู|กบ	ตูบ	อู	กบ	-	อู	กบ	N	-	dict
อู|กบ	ธูป	อู	กบ	-	อู	กบ	N	-	classical
อู|กบ	มูฟ	อู	กบ	-	อู	กบ	N	-	dict
อู|กบ	รูป	อู	กบ	-	อู	กบ	N	-	classical
อู|กบ	ลูบ	อู	กบ	-	อู	กบ	N	-	classical
อู|กบ	ลู๊บ	อู	กบ	-	อู	กบ	N	-	dict
อู|กบ	วูบ	อู	กบ	-	อู	กบ	N	-	classical
อู|กบ	สกู๊ป	อู	กบ	-	อู	กบ	N	-	dict
อู|กบ	สถูป	อู	กบ	-	อู	กบ	N	-	dict
อู|กบ	สูบ	อู	กบ	-	อู	กบ	N	-	classical
อู|กม	คูม	อู	กม	-	อู	กม	N	-	dict
อู|กม	ตูม	อู	กม	-	อู	กม	N	-	classical
อู|กม	ทูม	อู	กม	-	อู	กม	N	-	dict
อู|กม	บูม	อู	กม	-	อู	กม	N	-	dict
อู|กม	ปูม	อู	กม	-	อู	กม	N	-	classical
อู|กม	พูม	อู	กม	-	อู	กม	N	-	dict
อู|กม	ฟูม	อู	กม	-	อู	กม	N	-	classical
อู|กม	ภูม	อู	กม	-	อู	กม	N	-	dict
อู|กม	ภูมิ	อู	กม	-	อู	กา	Y	-	classical
อู|กม	มูม	อู	กม	-	อู	กม	N	-	classical
อู|กม	อูม	อู	กม	-	อู	กม	N	-	dict
อู|กา	กรู	อู	กา	-	อู	กา	N	-	classical
อู|กา	กรู๊	อู	กา	-	อู	กา	N	-	dict
อู|กา	กู	อู	กา	-	อู	กา	N	-	classical
อู|กา	กู่	อู	กา	-	อู	กา	N	-	classical
อู|กา	กู้	อู	กา	-	อู	กา	N	-	classical
อู|กา	คลู	อู	กา	-	อู	กา	N	-	dict
อู|กา	คู	อู	กา	-	อู	กา	N	-	classical
อู|กา	คูฟ์	อู	กา	-	อู	กก	Y	karun	dict
อู|กา	คูร์	อู	กา	-	อู	กก	Y	karun	dict
อู|กา	คู่	อู	กา	-	อู	กา	N	-	classical
อู|กา	คู้	อู	กา	-	อู	กา	N	-	classical
อู|กา	งู	อู	กา	-	อู	กา	N	-	classical
อู|กา	จู	อู	กา	-	อู	กา	N	-	classical
อู|กา	จู่	อู	กา	-	อู	กา	N	-	classical
อู|กา	จู้	อู	กา	-	อู	กา	N	-	classical
อู|กา	จู๊	อู	กา	-	อู	กา	N	-	dict
อู|กา	จู๋	อู	กา	-	อู	กา	N	-	dict
อู|กา	ฉลู	อู	กา	-	อู	กา	N	-	dict
อู|กา	ฉู	อู	กา	-	อู	กา	N	-	classical
อู|กา	ชู	อู	กา	-	อู	กา	N	-	classical
อู|กา	ชู่	อู	กา	-	อู	กา	N	-	dict
อู|กา	ชู้	อู	กา	-	อู	กา	N	-	classical
อู|กา	ซู่	อู	กา	-	อู	กา	N	-	classical
อู|กา	ดรูว์	อู	กา	-	อู	กน	Y	karun	dict
อู|กา	ดรูส์	อู	กา	-	อู	กน	Y	karun	dict
อู|กา	ดู่	อู	กา	-	อู	กา	N	-	classical
อู|กา	ตรู่	อู	กา	-	อู	กา	N	-	classical
อู|กา	ทู่	อู	กา	-	อู	กา	N	-	classical
อู|กา	ทู้	อู	กา	-	อู	กา	N	-	classical
อู|กา	บรู	อู	กา	-	อู	กา	N	-	dict
อู|กา	บลู	อู	กา	-	อู	กา	N	-	dict
อู|กา	บู	อู	กา	-	อู	กา	N	-	classical
อู|กา	บู้	อู	กา	-	อู	กา	N	-	classical
อู|กา	ปู	อู	กา	-	อู	กา	N	-	classical
อู|กา	ปู้	อู	กา	-	อู	กา	N	-	classical
อู|กา	พรู	อู	กา	-	อู	กา	N	-	classical
อู|กา	พูห์	อู	กา	-	อู	กบ	Y	karun	dict
อู|กา	พู่	อู	กา	-	อู	กา	N	-	classical
อู|กา	ฟลู	อู	กา	-	อู	กา	N	-	dict
อู|กา	ฟู	อู	กา	-	อู	กา	N	-	classical
อู|กา	ฟูร์	อู	กา	-	อู	กบ	Y	karun	dict
อู|กา	ภู	อู	กา	-	อู	กา	N	-	classical
อู|กา	ภู่	อู	กา	-	อู	กา	N	-	classical
อู|กา	มู	อู	กา	-	อู	กา	N	-	classical
อู|กา	มู๋	อู	กา	-	อู	กา	N	-	dict
อู|กา	ยู่	อู	กา	-	อู	กา	N	-	classical
อู|กา	วู้	อู	กา	-	อู	กา	N	-	dict
อู|กา	สนู	อู	กา	-	อู	กา	N	-	dict
อู|กา	สู	อู	กา	-	อู	กา	N	-	classical
อู|กา	สู่	อู	กา	-	อู	กา	N	-	classical
อู|กา	สู้	อู	กา	-	อู	กา	N	-	classical
อู|กา	หมู	อู	กา	-	อู	กา	N	-	classical
อู|กา	หมู่	อู	กา	-	อู	กา	N	-	classical
อู|กา	หยู่	อู	กา	-	อู	กา	N	-	classical
อู|กา	หรู	อู	กา	-	อู	กา	N	-	classical
อู|กา	หู่	อู	กา	-	อู	กา	N	-	dict
อู|กา	หู้	อู	กา	-	อู	กา	N	-	dict
อู|กา	อยู่	อู	กา	-	อู	กา	N	-	classical
อู|กา	อู	อู	กา	-	อู	กา	N	-	classical
อู|กา	อู้	อู	กา	-	อู	กา	N	-	classical
อู|กา	อู๋	อู	กา	-	อู	กา	N	-	classical
เอ|กก	สเปก	เอ	กก	-	เอ	กก	N	-	dict
เอ|กก	สเปค	เอ	กก	-	เอ	กก	N	-	dict
เอ|กก	เกก	เอ	กก	-	เอ	กก	N	-	classical
เอ|กก	เก๊ก	เอ	กก	-	เอ	กก	N	-	dict
เอ|กก	เขก	เอ	กก	-	เอ	กก	N	-	classical
เอ|กก	เขนก	เอ	กก	-	เอ	กก	N	-	classical
เอ|กก	เขยก	เอ	กก	-	เอ	กก	N	-	dict
เอ|กก	เค้ก	เอ	กก	-	เอ	กก	N	-	dict
เอ|กก	เงก	เอ	กก	-	เอ	กก	N	-	classical
เอ|กก	เจก	เอ	กก	-	เอ	กก	N	-	classical
เอ|กก	เจค	เอ	กก	-	เอ	กก	N	-	dict
เอ|กก	เจอร์ค	เอ	กก	-	เอ	กก	N	karun	dict
เอ|กก	เจ๊ก	เอ	กก	-	เอ	กก	N	-	classical
เอ|กก	เฉก	เอ	กก	-	เอ	กก	N	-	dict
เอ|กก	เชก	เอ	กก	-	เอ	กก	N	-	dict
เอ|กก	เชค	เอ	กก	-	เอ	กก	N	-	dict
เอ|กก	เดก	เอ	กก	-	เอ	กก	N	-	dict
เอ|กก	เดค	เอ	กก	-	เอ	กก	N	-	dict
เอ|กก	เทก	เอ	กก	-	เอ	กก	N	-	dict
เอ|กก	เทค	เอ	กก	-	เอ	กก	N	-	classical
เอ|กก	เธค	เอ	กก	-	เอ	กก	N	-	dict
เอ|กก	เบก	เอ	กก	-	เอ	กก	N	-	classical
เอ|กก	เบค	เอ	กก	-	เอ	กก	N	-	dict
เอ|กก	เบรก	เอ	กก	-	เอ	กก	N	-	dict
เอ|กก	เบรค	เอ	กก	-	เอ	กก	N	-	dict
เอ|กก	เบอร์ก	เอ	กก	-	เอ	กก	N	karun	dict
เอ|กก	เปก	เอ	กก	-	เอ	กก	N	-	classical
เอ|กก	เปค	เอ	กก	-	เอ	กก	N	-	dict
เอ|กก	เป๊ก	เอ	กก	-	เอ	กก	N	-	dict
เอ|กก	เผลก	เอ	กก	-	เอ	กก	N	-	dict
เอ|กก	เพลค	เอ	กก	-	เอ	กก	N	-	dict
เอ|กก	เฟค	เอ	กก	-	เอ	กก	N	-	dict
เอ|กก	เมก	เอ	กก	-	เอ	กก	N	-	classical
เอ|กก	เมฆ	เอ	กก	-	เอ	กก	N	-	classical
เอ|กก	เรก	เอ	กก	-	เอ	กก	N	-	classical
เอ|กก	เรกซ์	เอ	กก	-	เอ	กน	Y	karun	dict
เอ|กก	เรค	เอ	กก	-	เอ	กก	N	-	dict
เอ|กก	เลก	เอ	กก	-	เอ	กก	N	-	classical
เอ|กก	เลข	เอ	กก	-	เอ	กก	N	-	classical
เอ|กก	เลค	เอ	กก	-	เอ	กก	N	-	dict
เอ|กก	เวก	เอ	กก	-	เอ	กก	N	-	classical
เอ|กก	เวอร์ค	เอ	กก	-	เอ	กก	N	karun	dict
เอ|กก	เษก	เอ	กก	-	เอ	กก	N	-	classical
เอ|กก	เสก	เอ	กก	-	เอ	กก	N	-	classical
เอ|กก	เหยก	เอ	กก	-	เอ	กก	N	-	classical
เอ|กก	เหรก	เอ	กก	-	เอ	กก	N	-	classical
เอ|กก	เหวก	เอ	กก	-	เอ	กก	N	-	classical
เอ|กก	เอก	เอ	กก	-	เอ	กก	N	-	classical
เอ|กก	เอค	เอ	กก	-	เอ	กก	N	-	dict
เอ|กก	เออร์ค	เอ	กก	-	เอ	กก	N	karun	dict
เอ|กก	เอ๊กซ์	เอ	กก	-	เอ	กก	N	karun	dict
เอ|กก	เฮก	เอ	กก	-	เอ	กก	N	-	dict
เอ|กง	เกง	เอ	กง	-	เอ	กง	N	-	classical
เอ|กง	เกรง	เอ	กง	-	เอ	กง	N	-	classical
เอ|กง	เก่ง	เอ	กง	-	เอ	กง	N	-	classical
เอ|กง	เก้ง	เอ	กง	-	เอ	กง	N	-	classical
เอ|กง	เก๋ง	เอ	กง	-	เอ	กง	N	-	classical
เอ|กง	เขย่ง	เอ	กง	-	เอ	กง	N	-	classical
เอ|กง	เข่ง	เอ	กง	-	เอ	กง	N	-	classical
เอ|กง	เครง	เอ	กง	-	เอ	กง	N	-	classical
เอ|กง	เคร่ง	เอ	กง	-	เอ	กง	N	-	classical
เอ|กง	เคลง	เอ	กง	-	เอ	กง	N	-	classical
เอ|กง	เคว้ง	เอ	กง	-	เอ	กง	N	-	classical
เอ|กง	เค้ง	เอ	กง	-	เอ	กง	N	-	dict
เอ|กง	เง่ง	เอ	กง	-	เอ	กง	N	-	dict
เอ|กง	เจง	เอ	กง	-	เอ	กง	N	-	dict
เอ|กง	เจ้ง	เอ	กง	-	เอ	กง	N	-	classical
เอ|กง	เจ๊ง	เอ	กง	-	เอ	กง	N	-	dict
เอ|กง	เจ๋ง	เอ	กง	-	เอ	กง	N	-	dict
เอ|กง	เฉง	เอ	กง	-	เอ	กง	N	-	classical
เอ|กง	เฉวง	เอ	กง	-	เอ	กง	N	-	dict
เอ|กง	เฉ่ง	เอ	กง	-	เอ	กง	N	-	dict
เอ|กง	เชง	เอ	กง	-	เอ	กง	N	-	dict
เอ|กง	เช้ง	เอ	กง	-	เอ	กง	N	-	dict
เอ|กง	เซ้ง	เอ	กง	-	เอ	กง	N	-	dict
เอ|กง	เด้ง	เอ	กง	-	เอ	กง	N	-	dict
เอ|กง	เตง	เอ	กง	-	เอ	กง	N	-	classical
เอ|กง	เต่ง	เอ	กง	-	เอ	กง	N	-	classical
เอ|กง	เต้ง	เอ	กง	-	เอ	กง	N	-	classical
เอ|กง	เถง	เอ	กง	-	เอ	กง	N	-	dict
เอ|กง	เทง	เอ	กง	-	เอ	กง	N	-	classical
เอ|กง	เท้ง	เอ	กง	-	เอ	กง	N	-	classical
เอ|กง	เบ่ง	เอ	กง	-	เอ	กง	N	-	dict
เอ|กง	เบ๊ง	เอ	กง	-	เอ	กง	N	-	dict
เอ|กง	เปล่ง	เอ	กง	-	เอ	กง	N	-	classical
เอ|กง	เป่ง	เอ	กง	-	เอ	กง	N	-	dict
เอ|กง	เป้ง	เอ	กง	-	เอ	กง	N	-	classical
เอ|กง	เผง	เอ	กง	-	เอ	กง	N	-	classical
เอ|กง	เพลง	เอ	กง	-	เอ	กง	N	-	classical
เอ|กง	เพ่ง	เอ	กง	-	เอ	กง	N	-	classical
เอ|กง	เม่ง	เอ	กง	-	เอ	กง	N	-	dict
เอ|กง	เร่ง	เอ	กง	-	เอ	กง	N	-	classical
เอ|กง	เลง	เอ	กง	-	เอ	กง	N	-	classical
เอ|กง	เล้ง	เอ	กง	-	เอ	กง	N	-	dict
เอ|กง	เวง	เอ	กง	-	เอ	กง	N	-	classical
เอ|กง	เสน่ง	เอ	กง	-	เอ	กง	N	-	dict
เอ|กง	เสื่ยง	เอ	กง	-	อัว	กง	Y	-	dict
เอ|กง	เหง	เอ	กง	-	เอ	กง	N	-	classical
เอ|กง	เหน่ง	เอ	กง	-	เอ	กง	N	-	classical
เอ|กง	เหม่ง	เอ	กง	-	เอ	กง	N	-	classical
เอ|กง	เหวง	เอ	กง	-	เอ	กง	N	-	dict
เอ|กง	เอง	เอ	กง	-	เอ	กง	N	-	classical
เอ|กง	เอ๋ง	เอ	กง	-	เอ	กง	N	-	dict
เอ|กง	เฮง	เอ	กง	-	เอ	กง	N	-	dict
เอ|กด	สเตท	เอ	กด	-	เอ	กด	N	-	dict
เอ|กด	สเตย์	เอ	กด	-	เอ	กด	N	karun	dict
เอ|กด	สเตรท	เอ	กด	-	เอ	กด	N	-	dict
เอ|กด	สเปซ	เอ	กด	-	เอ	กด	N	-	dict
เอ|กด	เกทส์	เอ	กด	-	เอ	กก	Y	karun	dict
เอ|กด	เกรด	เอ	กด	-	เอ	กด	N	-	dict
เอ|กด	เกรท	เอ	กด	-	เอ	กด	N	-	dict
เอ|กด	เกษ	เอ	กด	-	เอ	กด	N	-	classical
เอ|กด	เกอร์ส	เอ	กด	-	เอ	กด	N	karun	dict
เอ|กด	เขต	เอ	กด	-	เอ	กด	N	-	classical
เอ|กด	เครซ	เอ	กด	-	เอ	กด	N	-	dict
เอ|กด	เจษ	เอ	กด	-	เอ	กด	N	-	dict
เอ|กด	เจส	เอ	กด	-	เอ	กด	N	-	dict
เอ|กด	เฉท	เอ	กด	-	เอ	กด	N	-	dict
เอ|กด	เชฐ	เอ	กด	-	เอ	กด	N	-	classical
เอ|กด	เชษ	เอ	กด	-	เอ	กด	N	-	classical
เอ|กด	เชษฏ์	เอ	กด	-	เอ	กด	N	karun	dict
เอ|กด	เชษฐ์	เอ	กด	-	เอ	กด	N	karun	classical
